MSOA_CODE,MSOA_NAME,ALL_PROPERTIES_ACTUAL,AVERAGE_AGE
E02000135,Bromley 009,660,43.9469697
E02000135,Bromley 009,710,68.18309859
E02000135,Bromley 009,820,73.24390244
E02000135,Bromley 009,781,94.6971831
E02000136,Bromley 010,580,71.73275862
E02000136,Bromley 010,481,72.38981289
E02000136,Bromley 010,631,72.23375594
E02000136,Bromley 010,604,57.1192053
E02000137,Bromley 011,631,64.16719493
E02000137,Bromley 011,663,83.53695324
E02000137,Bromley 011,751,63.73834887
E02000137,Bromley 011,921,61.51194354
E02000137,Bromley 011,800,66.58125
E02000138,Bromley 012,920,54.15217391
E02000138,Bromley 012,940,49.42021277
E02000138,Bromley 012,950,61.74736842
E02000138,Bromley 012,723,75.45159059
E02000138,Bromley 012,791,56.29266751
E02000139,Bromley 013,681,95.4030837
E02000139,Bromley 013,623,110.5730337
E02000139,Bromley 013,740,90.81081081
E02000139,Bromley 013,631,83.73930269
E02000139,Bromley 013,701,98.81312411
E02000140,Bromley 014,852,64.09448357
E02000140,Bromley 014,682,64.53519062
E02000140,Bromley 014,563,70.37477798
E02000140,Bromley 014,642,75.3605919
E02000140,Bromley 014,653,62.92189893
E02000141,Bromley 015,700,97.52142857
E02000141,Bromley 015,650,104.6769231
E02000141,Bromley 015,661,93.72087746
E02000141,Bromley 015,612,98.61437908
E02000141,Bromley 015,650,76.27692308
E02000142,Bromley 016,800,61.075
E02000142,Bromley 016,652,91
E02000142,Bromley 016,690,88.35507246
E02000142,Bromley 016,621,47.42270531
E02000142,Bromley 016,691,83.46526773
E02000144,Bromley 018,831,66.01383875
E02000144,Bromley 018,751,81.30159787
E02000144,Bromley 018,812,91.33497537
E02000144,Bromley 018,774,58.84496124
E02000144,Bromley 018,760,82.88815789
E02000145,Bromley 019,871,61.26636051
E02000145,Bromley 019,682,54.93255132
E02000145,Bromley 019,590,45.90677966
E02000145,Bromley 019,693,64.65367965
E02000145,Bromley 019,741,70.97975709
E02000146,Bromley 020,652,74.96472393
E02000146,Bromley 020,860,85.73837209
E02000146,Bromley 020,752,109.5910904
E02000146,Bromley 020,991,57.90363269
E02000146,Bromley 020,713,99.49228612
E02000147,Bromley 021,566,81.58568905
E02000147,Bromley 021,831,53.27858002
E02000147,Bromley 021,563,83.70781528
E02000147,Bromley 021,821,62.44457978
E02000147,Bromley 021,505,85.53564356
E02000148,Bromley 022,741,58.97368421
E02000148,Bromley 022,711,74.82559775
E02000148,Bromley 022,653,82.99846861
E02000148,Bromley 022,646,79.69349845
E02000149,Bromley 023,712,78.80828652
E02000149,Bromley 023,771,74.16083009
E02000149,Bromley 023,512,70.95019531
E02000149,Bromley 023,593,77.73440135
E02000149,Bromley 023,663,76.13122172
E02000150,Bromley 024,455,84.09340659
E02000150,Bromley 024,631,80.56735341
E02000150,Bromley 024,864,51.17997685
E02000150,Bromley 024,574,87.04616725
E02000150,Bromley 024,624,81.91025641
E02000151,Bromley 025,641,69.98595944
E02000151,Bromley 025,621,83.73510467
E02000151,Bromley 025,611,84.53273322
E02000151,Bromley 025,644,75.46195652
E02000151,Bromley 025,574,86.88501742
E02000152,Bromley 026,1140,44.89912281
E02000152,Bromley 026,673,85.54457652
E02000152,Bromley 026,661,72.25945537
E02000152,Bromley 026,611,66.82978723
E02000153,Bromley 027,541,85.3650647
E02000153,Bromley 027,643,69.28538103
E02000153,Bromley 027,655,85.38244275
E02000153,Bromley 027,605,85.69338843
E02000153,Bromley 027,472,87.98411017
E02000154,Bromley 028,740,73.96621622
E02000154,Bromley 028,541,77.61182994
E02000154,Bromley 028,920,62.4673913
E02000154,Bromley 028,672,83.25223214
E02000154,Bromley 028,584,78.13356164
E02000155,Bromley 029,582,72.0128866
E02000155,Bromley 029,602,70.27990033
E02000155,Bromley 029,702,65.10754986
E02000155,Bromley 029,631,87.72345483
E02000155,Bromley 029,642,76.38551402
E02000156,Bromley 030,593,77.41989882
E02000156,Bromley 030,692,82.64739884
E02000156,Bromley 030,493,87.91176471
E02000156,Bromley 030,702,67.23860399
E02000156,Bromley 030,572,79.13548951
E02000156,Bromley 030,544,81.15349265
E02000156,Bromley 030,643,73.90513219
E02000156,Bromley 030,624,86.83653846
E02000157,Bromley 031,783,61.08556833
E02000157,Bromley 031,771,63.27431907
E02000157,Bromley 031,641,74.37129485
E02000157,Bromley 031,612,71.43300654
E02000157,Bromley 031,611,68.71849427
E02000158,Bromley 032,643,61.66562986
E02000158,Bromley 032,690,45.45652174
E02000158,Bromley 032,583,52.01543739
E02000158,Bromley 032,663,78.63197587
E02000158,Bromley 032,541,62.27264325
E02000159,Bromley 033,761,76.10512484
E02000159,Bromley 033,810,67.41975309
E02000159,Bromley 033,660,72.8030303
E02000159,Bromley 033,632,69.28639241
E02000160,Bromley 034,546,87.82142857
E02000160,Bromley 034,584,80.60958904
E02000160,Bromley 034,584,84.86044521
E02000160,Bromley 034,680,80.86029412
E02000160,Bromley 034,631,70.55071315
E02000161,Bromley 035,670,67.38059701
E02000161,Bromley 035,662,79.07930514
E02000161,Bromley 035,753,45.24900398
E02000161,Bromley 035,761,52.41261498
E02000161,Bromley 035,604,80.1589404
E02000162,Bromley 036,660,79.12121212
E02000162,Bromley 036,682,45.70381232
E02000162,Bromley 036,830,59.97590361
E02000162,Bromley 036,821,72.19183922
E02000163,Bromley 037,650,76.26923077
E02000163,Bromley 037,633,72.77172196
E02000163,Bromley 037,651,62.24961598
E02000163,Bromley 037,661,74.08396369
E02000163,Bromley 037,520,69.43269231
E02000165,Bromley 039,495,54.93535354
E02000165,Bromley 039,513,51.21442495
E02000165,Bromley 039,550,53.89090909
E02000165,Bromley 039,711,48.86708861
E02000165,Bromley 039,533,49.01031895
E02006782,Bromley 040,653,80.48774885
E02006782,Bromley 040,584,85.14297945
E02006782,Bromley 040,800,72.5125
E02006782,Bromley 040,615,94.76097561
E02006782,Bromley 040,601,74.82945092
E02006787,Bromley 041,542,107.8081181
E02006787,Bromley 041,740,70.12162162
E02006787,Bromley 041,642,93.68847352
E02006787,Bromley 041,592,86.86739865
E02006787,Bromley 041,651,75.34946237
E02006789,Bromley 042,554,58.72833935
E02006789,Bromley 042,741,65.86504723
E02006789,Bromley 042,720,70.25694444
E02006789,Bromley 042,751,47.23968043
E02000166,Camden 001,662,66.02039275
E02000166,Camden 001,802,98.46072319
E02000166,Camden 001,681,96.55286344
E02000166,Camden 001,712,94.34269663
E02000166,Camden 001,761,92.15900131
E02000167,Camden 002,753,114.2649402
E02000167,Camden 002,653,107.1684533
E02000167,Camden 002,912,97.48026316
E02000167,Camden 002,763,114.197903
E02000167,Camden 002,741,99.05465587
E02000168,Camden 003,583,108.245283
E02000168,Camden 003,674,101.5511869
E02000168,Camden 003,982,107.3956212
E02000168,Camden 003,653,111.1646248
E02000168,Camden 003,673,93.53937593
E02000169,Camden 004,603,76.9278607
E02000169,Camden 004,672,110.1741071
E02000169,Camden 004,671,109.9470939
E02000169,Camden 004,664,105.5421687
E02000169,Camden 004,631,76.14025357
E02000170,Camden 005,684,91.08260234
E02000170,Camden 005,900,111.3611111
E02000170,Camden 005,723,116.3278008
E02000170,Camden 005,704,111.0106534
E02000170,Camden 005,751,103.4920107
E02000171,Camden 006,623,110.0850722
E02000171,Camden 006,691,101.7474674
E02000171,Camden 006,680,112.0735294
E02000171,Camden 006,841,91.91973841
E02000171,Camden 006,692,94.76517341
E02000172,Camden 007,650,57.5
E02000172,Camden 007,771,53.66342412
E02000172,Camden 007,682,56.38709677
E02000172,Camden 007,840,63.9702381
E02000172,Camden 007,722,80.63296399
E02000172,Camden 007,712,99.87921348
E02000173,Camden 008,712,104.181882
E02000173,Camden 008,741,111.265857
E02000173,Camden 008,783,103.7720307
E02000173,Camden 008,782,105.2493606
E02000173,Camden 008,870,60.60344828
E02000174,Camden 009,921,105.5732899
E02000174,Camden 009,781,116.3668374
E02000174,Camden 009,811,105.7311961
E02000174,Camden 009,630,81.04761905
E02000174,Camden 009,633,93.8135861
E02000175,Camden 010,981,107.6794088
E02000175,Camden 010,821,114.7192448
E02000175,Camden 010,631,115.1386688
E02000175,Camden 010,1022,65.0665362
E02000175,Camden 010,993,98.39728097
E02000176,Camden 011,763,109.2313237
E02000176,Camden 011,924,115.8376623
E02000176,Camden 011,853,105.7110199
E02000176,Camden 011,880,96.98863636
E02000177,Camden 012,764,105.1204188
E02000177,Camden 012,643,77.91835148
E02000177,Camden 012,1170,62.38461538
E02000177,Camden 012,831,63.69554753
E02000177,Camden 012,831,88.6732852
E02000178,Camden 013,880,97.74431818
E02000178,Camden 013,800,80.48125
E02000178,Camden 013,992,75.7046371
E02000178,Camden 013,931,114.575188
E02000178,Camden 013,801,115.1117353
E02000179,Camden 014,901,99.12042175
E02000179,Camden 014,761,91.40932983
E02000179,Camden 014,670,61.3358209
E02000179,Camden 014,722,58.80747922
E02000180,Camden 015,752,111.0292553
E02000180,Camden 015,534,95.99344569
E02000180,Camden 015,680,78.80882353
E02000180,Camden 015,612,53.78676471
E02000180,Camden 015,1032,88.68459302
E02000181,Camden 016,871,116.5396096
E02000181,Camden 016,833,106.9291717
E02000181,Camden 016,813,96.46801968
E02000181,Camden 016,743,120.7806191
E02000181,Camden 016,811,113.9839704
E02000182,Camden 017,933,97.81028939
E02000182,Camden 017,751,65.76498003
E02000182,Camden 017,1044,61.06417625
E02000182,Camden 017,701,87.77817404
E02000183,Camden 018,733,94.86289222
E02000183,Camden 018,810,40.61728395
E02000183,Camden 018,823,112.8657351
E02000183,Camden 018,804,94.14303483
E02000183,Camden 018,962,93.73960499
E02000184,Camden 019,690,80.49275362
E02000184,Camden 019,782,106.1323529
E02000184,Camden 019,810,47.34567901
E02000184,Camden 019,1130,53.53982301
E02000184,Camden 019,701,55.22253923
E02000185,Camden 020,664,64.46987952
E02000185,Camden 020,1180,65.5
E02000185,Camden 020,890,100
E02000185,Camden 020,820,58.83536585
E02000185,Camden 020,782,62.5601023
E02000186,Camden 021,794,86.14042821
E02000186,Camden 021,1042,63.80614203
E02000186,Camden 021,941,99.67428268
E02000186,Camden 021,852,97.9471831
E02000187,Camden 022,692,78.03251445
E02000187,Camden 022,1251,41.2569944
E02000187,Camden 022,692,78.06864162
E02000187,Camden 022,592,71.09037162
E02000187,Camden 022,693,81.4011544
E02000188,Camden 023,612,65.35784314
E02000188,Camden 023,992,53.54889113
E02000188,Camden 023,721,77.16782247
E02000188,Camden 023,570,66.64035088
E02000188,Camden 023,590,59.39830508
E02000189,Camden 024,582,81.21563574
E02000189,Camden 024,731,100.5465116
E02000189,Camden 024,493,83.60040568
E02000189,Camden 024,501,100.1646707
E02000190,Camden 025,870,81.01724138
E02000190,Camden 025,840,72.53571429
E02000190,Camden 025,550,89.36363636
E02000190,Camden 025,653,109.5704441
E02000190,Camden 025,772,109.9093264
E02000191,Camden 026,792,92.0334596
E02000191,Camden 026,962,92.45893971
E02000191,Camden 026,850,59.4
E02000191,Camden 026,761,78.93495401
E02000192,Camden 027,573,82.07155323
E02000192,Camden 027,1121,56.81935772
E02000192,Camden 027,920,87.39130435
E02000192,Camden 027,1001,89.16833167
E02000193,Camden 028,1270,98.54330709
E02000193,Camden 028,1121,82.3220339
E02000193,Camden 028,1032,83.41133721
E02000193,Camden 028,1090,68.82568807
E02000001,City of London 001,1091,53.75160403
E02000001,City of London 001,1201,47.10199833
E02000001,City of London 001,921,51.81813246
E02000001,City of London 001,683,56.32284041
E02000001,City of London 001,1501,71.18820786
E02000001,City of London 001,1281,79.13309914
E02000194,Croydon 001,982,61.57230143
E02000194,Croydon 001,783,75.050447
E02000194,Croydon 001,703,66.59103841
E02000194,Croydon 001,811,81.59617756
E02000194,Croydon 001,992,89.28477823
E02000195,Croydon 002,670,80.11940299
E02000195,Croydon 002,614,89.80863192
E02000195,Croydon 002,770,72.12987013
E02000195,Croydon 002,641,96.18174727
E02000195,Croydon 002,801,89.38139825
E02000196,Croydon 003,570,86.35964912
E02000196,Croydon 003,603,105.8723051
E02000196,Croydon 003,822,85.87530414
E02000196,Croydon 003,594,82.54713805
E02000197,Croydon 004,592,87.35388514
E02000197,Croydon 004,600,93.8
E02000197,Croydon 004,712,98.53932584
E02000197,Croydon 004,870,89.37931034
E02000197,Croydon 004,573,94.69546248
E02000198,Croydon 005,641,85.67784711
E02000198,Croydon 005,694,109.7427954
E02000198,Croydon 005,700,88.9
E02000198,Croydon 005,781,99.51664533
E02000198,Croydon 005,690,74.23188406
E02000199,Croydon 006,623,107.4141252
E02000199,Croydon 006,612,100.9019608
E02000199,Croydon 006,690,85.65217391
E02000199,Croydon 006,651,108.593702
E02000199,Croydon 006,750,101.7466667
E02000200,Croydon 007,861,88.42915215
E02000200,Croydon 007,712,83.86727528
E02000200,Croydon 007,780,66.31410256
E02000200,Croydon 007,731,78.09507524
E02000200,Croydon 007,782,99.58567775
E02000201,Croydon 008,602,67.85880399
E02000201,Croydon 008,872,80.41915138
E02000201,Croydon 008,901,77.71698113
E02000201,Croydon 008,884,97.04355204
E02000201,Croydon 008,701,90.11340942
E02000202,Croydon 009,564,108.5274823
E02000202,Croydon 009,612,92.05637255
E02000202,Croydon 009,451,113.7982262
E02000202,Croydon 009,501,94.29041916
E02000202,Croydon 009,441,114.1326531
E02000202,Croydon 009,523,106.8250478
E02000203,Croydon 010,622,114.9815113
E02000203,Croydon 010,512,103.828125
E02000203,Croydon 010,631,88.54754358
E02000203,Croydon 010,633,102.1627172
E02000203,Croydon 010,763,80.87155963
E02000204,Croydon 011,512,102.5068359
E02000204,Croydon 011,552,105.0597826
E02000204,Croydon 011,641,90.76209048
E02000204,Croydon 011,451,101.9423503
E02000204,Croydon 011,541,88.6663586
E02000204,Croydon 011,454,99.63986784
E02000206,Croydon 013,571,96.70665499
E02000206,Croydon 013,831,95.41877256
E02000206,Croydon 013,852,64.63673709
E02000206,Croydon 013,851,109.2608696
E02000206,Croydon 013,623,98.12921348
E02000206,Croydon 013,611,109.9140753
E02000207,Croydon 014,693,69.96969697
E02000207,Croydon 014,741,88.57962213
E02000207,Croydon 014,880,84.55681818
E02000207,Croydon 014,771,99.50389105
E02000207,Croydon 014,572,41.19318182
E02000208,Croydon 015,821,68.93361754
E02000208,Croydon 015,670,76.28358209
E02000208,Croydon 015,1070,76.10747664
E02000208,Croydon 015,581,92.67211704
E02000208,Croydon 015,801,76.582397
E02000209,Croydon 016,613,45.86786297
E02000209,Croydon 016,622,85.9477492
E02000209,Croydon 016,572,80.5506993
E02000209,Croydon 016,572,94.73776224
E02000209,Croydon 016,630,116.452381
E02000210,Croydon 017,642,96.57788162
E02000210,Croydon 017,643,102.718507
E02000210,Croydon 017,693,105.7907648
E02000210,Croydon 017,662,104.0619335
E02000210,Croydon 017,790,69.85443038
E02000211,Croydon 018,652,75.13343558
E02000211,Croydon 018,691,70.1910275
E02000211,Croydon 018,662,46.55589124
E02000211,Croydon 018,610,68.39344262
E02000211,Croydon 018,711,53.3790436
E02000212,Croydon 019,541,117.6386322
E02000212,Croydon 019,532,96.70112782
E02000212,Croydon 019,671,91.35991058
E02000212,Croydon 019,542,87.02398524
E02000212,Croydon 019,761,80.78515112
E02000213,Croydon 020,760,110.1381579
E02000213,Croydon 020,902,71.24223947
E02000213,Croydon 020,1342,53.08494784
E02000213,Croydon 020,924,72.37175325
E02000213,Croydon 020,832,76.63882212
E02000214,Croydon 021,522,94.10823755
E02000214,Croydon 021,712,90.43679775
E02000214,Croydon 021,531,103.4227872
E02000214,Croydon 021,622,95.51607717
E02000215,Croydon 022,752,98.41821809
E02000215,Croydon 022,822,112.7615572
E02000215,Croydon 022,940,81.53723404
E02000215,Croydon 022,902,95.47560976
E02000215,Croydon 022,792,94.02272727
E02000215,Croydon 022,851,84.87015276
E02000216,Croydon 023,882,53.49829932
E02000216,Croydon 023,841,49.40309156
E02000216,Croydon 023,541,72.49168207
E02000216,Croydon 023,840,48.29166667
E02000217,Croydon 024,1493,46.83924983
E02000217,Croydon 024,923,77.86457205
E02000217,Croydon 024,673,99.64784547
E02000217,Croydon 024,902,88.92461197
E02000217,Croydon 024,731,88.05403557
E02000218,Croydon 025,583,83.75471698
E02000218,Croydon 025,581,61.60843373
E02000218,Croydon 025,590,60.39830508
E02000218,Croydon 025,662,82.52492447
E02000219,Croydon 026,592,78.28125
E02000219,Croydon 026,594,88.86026936
E02000219,Croydon 026,632,63.45806962
E02000219,Croydon 026,515,88.16893204
E02000219,Croydon 026,751,72.05326232
E02000220,Croydon 027,822,77.21046229
E02000220,Croydon 027,1270,77.54724409
E02000220,Croydon 027,1251,60.35811351
E02000220,Croydon 027,832,96.53605769
E02000220,Croydon 027,1000,65.815
E02000221,Croydon 028,841,67.59750297
E02000221,Croydon 028,655,79.27099237
E02000221,Croydon 028,673,63.64858841
E02000221,Croydon 028,721,70.71705964
E02000221,Croydon 028,1121,43.97190009
E02000222,Croydon 029,620,77.66935484
E02000222,Croydon 029,622,99.35289389
E02000222,Croydon 029,871,74.86509759
E02000222,Croydon 029,602,82.22093023
E02000222,Croydon 029,741,103.3711201
E02000223,Croydon 030,581,53.04216867
E02000223,Croydon 030,470,53.5
E02000223,Croydon 030,601,56.6797005
E02000223,Croydon 030,610,61.14754098
E02000223,Croydon 030,641,60.63104524
E02000224,Croydon 031,674,102.601632
E02000224,Croydon 031,690,98.25362319
E02000224,Croydon 031,722,105.683518
E02000224,Croydon 031,611,90.03191489
E02000224,Croydon 031,613,89.72185971
E02000225,Croydon 032,560,71.79464286
E02000225,Croydon 032,600,61.6
E02000225,Croydon 032,522,87.04980843
E02000225,Croydon 032,522,67.54118774
E02000225,Croydon 032,563,70.59857904
E02000226,Croydon 033,494,81.47368421
E02000226,Croydon 033,495,87.74545455
E02000226,Croydon 033,622,72.08440514
E02000226,Croydon 033,614,74.09527687
E02000226,Croydon 033,612,86.56699346
E02000227,Croydon 034,552,51.26902174
E02000227,Croydon 034,690,46.32608696
E02000227,Croydon 034,672,52.88988095
E02000227,Croydon 034,693,61.44660895
E02000227,Croydon 034,682,61.44281525
E02000227,Croydon 034,521,61.44337812
E02000227,Croydon 034,591,48.10913706
E02000227,Croydon 034,624,62.85897436
E02000228,Croydon 035,544,75.41819853
E02000228,Croydon 035,514,79.94357977
E02000228,Croydon 035,631,66.66085578
E02000228,Croydon 035,681,56.94126285
E02000228,Croydon 035,654,78.70183486
E02000229,Croydon 036,604,69.25910596
E02000229,Croydon 036,661,62.05370651
E02000229,Croydon 036,692,53.3099711
E02000229,Croydon 036,501,65.45808383
E02000230,Croydon 037,602,76.58139535
E02000230,Croydon 037,671,69.12369598
E02000230,Croydon 037,682,71.33870968
E02000230,Croydon 037,551,83.59528131
E02000230,Croydon 037,1092,51.92399267
E02000230,Croydon 037,541,83.27356747
E02000231,Croydon 038,540,79.25925926
E02000231,Croydon 038,591,76.31472081
E02000231,Croydon 038,492,83.5945122
E02000231,Croydon 038,512,91.54394531
E02000231,Croydon 038,521,89.1353167
E02000232,Croydon 039,663,71.08371041
E02000232,Croydon 039,632,72.99920886
E02000232,Croydon 039,552,75
E02000232,Croydon 039,522,55.93007663
E02000233,Croydon 040,520,65.24038462
E02000233,Croydon 040,653,65.8093415
E02000233,Croydon 040,620,85.47580645
E02000233,Croydon 040,631,77.91362916
E02000234,Croydon 041,573,60.0095986
E02000234,Croydon 041,682,69.30278592
E02000234,Croydon 041,651,86.12826421
