MSOA11CD,MSOA11NM,WD20CD,WD20NM,inlondon,ward_area_hectare,green_area_hectare,blue_area_hectare,green+blue_area_hectare,percent_green,percent_blue,percent_green+blue
E02000614,Kingston upon Thames 017,E05000414,Tolworth and Hook Rise,TRUE,259.464,118.3156032,0.462665003,118.7782682,45.60000741,0.178315683,45.77832309
E02000598,Kingston upon Thames 001,E05000415,Tudor,TRUE,158.255,58.40592504,7.125737295,65.53166233,36.90621152,4.502693308,41.40890483
E02006801,Lambeth 036,E05000416,Bishop's,TRUE,153.959,26.44133555,28.37955207,54.82088762,17.17427078,18.4331881,35.60745888
E02000638,Lambeth 021,E05000417,Brixton Hill,TRUE,113.124,27.20061072,0.00267898,27.2032897,24.04495131,0.00236818,24.04731949
E02000636,Lambeth 019,E05000418,Clapham Common,TRUE,133.854,57.10488695,0.902746667,58.00763362,42.66206983,0.674426365,43.3364962
E02000634,Lambeth 017,E05000419,Clapham Town,TRUE,111.893,32.00290594,0.191061216,32.19396716,28.60134766,0.170753502,28.77210116
E02000630,Lambeth 013,E05000419,Clapham Town,TRUE,111.893,32.00290594,0.191061216,32.19396716,28.60134766,0.170753502,28.77210116
E02000626,Lambeth 009,E05000420,Coldharbour,TRUE,120.806,31.68197911,0.00260982,31.68458893,26.22550131,0.00216034,26.22766165
E02000628,Lambeth 011,E05000421,Ferndale,TRUE,85.073,14.35641518,0.05585464,14.41226982,16.87540721,0.065654955,16.94106217
E02000632,Lambeth 015,E05000421,Ferndale,TRUE,85.073,14.35641518,0.05585464,14.41226982,16.87540721,0.065654955,16.94106217
E02000650,Lambeth 033,E05000422,Gipsy Hill,TRUE,157.067,70.50038261,0.01426812,70.51465073,44.88554732,0.009084098,44.89463142
E02000635,Lambeth 018,E05000423,Herne Hill,TRUE,203.038,92.48482238,0.899386963,93.38420934,45.55049911,0.442964845,45.99346395
E02000631,Lambeth 014,E05000423,Herne Hill,TRUE,203.038,92.48482238,0.899386963,93.38420934,45.55049911,0.442964845,45.99346395
E02000647,Lambeth 030,E05000424,Knight's Hill,TRUE,147.166,51.58590155,0,51.58590155,35.05286652,0,35.05286652
E02000648,Lambeth 031,E05000424,Knight's Hill,TRUE,147.166,51.58590155,0,51.58590155,35.05286652,0,35.05286652
E02000627,Lambeth 010,E05000425,Larkhall,TRUE,106.124,26.44662665,0.005650935,26.45227759,24.92049551,0.005324842,24.92582035
E02000625,Lambeth 008,E05000425,Larkhall,TRUE,106.124,26.44662665,0.005650935,26.45227759,24.92049551,0.005324842,24.92582035
E02000629,Lambeth 012,E05000425,Larkhall,TRUE,106.124,26.44662665,0.005650935,26.45227759,24.92049551,0.005324842,24.92582035
E02000622,Lambeth 005,E05000426,Oval,TRUE,127.764,32.86254702,3.364159196,36.22670622,25.72128849,2.633104157,28.35439265
E02000621,Lambeth 004,E05000426,Oval,TRUE,127.764,32.86254702,3.364159196,36.22670622,25.72128849,2.633104157,28.35439265
E02000620,Lambeth 003,E05000427,Prince's,TRUE,116.363,28.71462021,9.580633325,38.29525353,24.67676169,8.23340179,32.91016348
E02000619,Lambeth 002,E05000427,Prince's,TRUE,116.363,28.71462021,9.580633325,38.29525353,24.67676169,8.23340179,32.91016348
E02000646,Lambeth 029,E05000428,St Leonard's,TRUE,144.773,46.49749948,0.014853985,46.51235347,32.11752156,0.01026019,32.12778175
E02000649,Lambeth 032,E05000428,St Leonard's,TRUE,144.773,46.49749948,0.014853985,46.51235347,32.11752156,0.01026019,32.12778175
E02000623,Lambeth 006,E05000429,Stockwell,TRUE,86.678,23.11351926,0.003689691,23.11720895,26.66595821,0.004256779,26.67021499
E02000643,Lambeth 026,E05000430,Streatham Hill,TRUE,127.063,43.40637792,0.01868,43.42505792,34.16130417,0.014701369,34.17600554
E02000812,Southwark 006,E05011098,Chaucer,TRUE,75.06,22.25672806,0.013624746,22.27035281,29.65191588,0.018151807,29.67006769
E02000755,Redbridge 005,E05011236,Bridge,TRUE,345.207,203.2665805,3.203483879,206.4700644,58.88251992,0.927989258,59.81050918
E02000690,Merton 002,E05000472,Village,TRUE,621.285,474.3877156,3.451495278,477.8392108,76.35589392,0.555541383,76.91143531
E02000849,Sutton 010,E05000569,Wallington North,TRUE,161.927,67.56189759,2.387467035,69.94936462,41.72367646,1.474409477,43.19808594
E02000938,Wandsworth 016,E05000629,West Putney,TRUE,184.761,76.95977065,0.057947179,77.01771783,41.65368809,0.031363317,41.68505141
E02000838,Southwark 032,E05011099,Dulwich Hill,TRUE,99.851,43.34018097,0.005189715,43.34537069,43.40485421,0.005197459,43.41005167
E02000769,Redbridge 019,E05011237,Chadwell,TRUE,155.574,49.61726147,0.012906045,49.63016752,31.89302935,0.00829576,31.9013251
E02000708,Merton 020,E05000473,West Barnes,TRUE,195.164,86.25706935,0.620568066,86.87763742,44.19722354,0.317972611,44.51519615
E02000856,Sutton 017,E05000570,Wallington South,TRUE,171.798,69.52299002,0.110483445,69.63347347,40.46786926,0.064310088,40.53217934
E02000961,Westminster 002,E05000630,Abbey Road,TRUE,109.492,45.05500118,0.090299275,45.14530045,41.14912613,0.082471117,41.23159724
E02000837,Southwark 031,E05011100,Dulwich Village,TRUE,261.997,163.8149453,2.267399636,166.0823449,62.52550421,0.865429618,63.39093382
E02000839,Southwark 033,E05011101,Dulwich Wood,TRUE,301.593,213.129948,0.875742405,214.0056904,70.66806856,0.290372258,70.95844082
E02000822,Southwark 016,E05011102,Faraday,TRUE,110.141,51.9568429,2.971377113,54.92822001,47.1730263,2.69779384,49.87082014
E02000821,Southwark 015,E05011102,Faraday,TRUE,110.141,51.9568429,2.971377113,54.92822001,47.1730263,2.69779384,49.87082014
E02000836,Southwark 030,E05011103,Goose Green,TRUE,115.552,31.22312665,0,31.22312665,27.02084486,0,27.02084486
E02000834,Southwark 028,E05011103,Goose Green,TRUE,115.552,31.22312665,0,31.22312665,27.02084486,0,27.02084486
E02000809,Southwark 003,E05011104,London Bridge & West Bermondsey,TRUE,127.087,18.8510465,10.67445174,29.52549824,14.83318239,8.399326239,23.23250863
E02000823,Southwark 017,E05011105,Newington,TRUE,77.889,26.11719179,0,26.11719179,33.53129684,0,33.53129684
E02000820,Southwark 014,E05011105,Newington,TRUE,77.889,26.11719179,0,26.11719179,33.53129684,0,33.53129684
E02000817,Southwark 011,E05011106,North Bermondsey,TRUE,112.599,24.19692927,18.99176409,43.18869336,21.48947084,16.86672536,38.3561962
E02000810,Southwark 004,E05011106,North Bermondsey,TRUE,112.599,24.19692927,18.99176409,43.18869336,21.48947084,16.86672536,38.3561962
E02000818,Southwark 012,E05011107,North Walworth,TRUE,79.61,16.69327326,0.002463807,16.69573707,20.96881455,0.003094846,20.9719094
E02000829,Southwark 023,E05011108,Nunhead & Queen's Road,TRUE,131.721,48.10988062,0.00063084,48.11051146,36.52407788,0.000478921,36.5245568
E02000832,Southwark 026,E05011108,Nunhead & Queen's Road,TRUE,131.721,48.10988062,0.00063084,48.11051146,36.52407788,0.000478921,36.5245568
E02000824,Southwark 018,E05011109,Old Kent Road,TRUE,165.918,33.61060724,0,33.61060724,20.25736041,0,20.25736041
E02000825,Southwark 019,E05011110,Peckham,TRUE,85.524,18.88271366,0,18.88271366,22.07884765,0,22.07884765
E02000828,Southwark 022,E05011110,Peckham,TRUE,85.524,18.88271366,0,18.88271366,22.07884765,0,22.07884765
E02000835,Southwark 029,E05011111,Peckham Rye,TRUE,189.237,123.9769667,0.56212229,124.539089,65.51412606,0.297046714,65.81117278
E02000813,Southwark 007,E05011112,Rotherhithe,TRUE,152.503,58.36668361,15.4358706,73.80255421,38.27248225,10.12168325,48.3941655
E02000807,Southwark 001,E05011112,Rotherhithe,TRUE,152.503,58.36668361,15.4358706,73.80255421,38.27248225,10.12168325,48.3941655
E02000831,Southwark 025,E05011113,Rye Lane,TRUE,127.179,29.16820686,0.0012435,29.16945036,22.93476664,0.000977756,22.93574439
E02006802,Southwark 034,E05011114,St George's,TRUE,57.296,14.36469861,0.001210727,14.36590933,25.0710322,0.002113109,25.07314531
E02000826,Southwark 020,E05011115,St Giles,TRUE,112.079,33.40259992,0.00671404,33.40931396,29.80272836,0.005990453,29.80871882
E02000830,Southwark 024,E05011115,St Giles,TRUE,112.079,33.40259992,0.00671404,33.40931396,29.80272836,0.005990453,29.80871882
E02000816,Southwark 010,E05011116,South Bermondsey,TRUE,120.093,31.56140511,0,31.56140511,26.2808033,0,26.2808033
E02000819,Southwark 013,E05011116,South Bermondsey,TRUE,120.093,31.56140511,0,31.56140511,26.2808033,0,26.2808033
E02000814,Southwark 008,E05011117,Surrey Docks,TRUE,171.029,41.85589784,57.83600826,99.6919061,24.47298285,33.81649209,58.28947495
E02000850,Sutton 011,E05000555,Beddington North,TRUE,498.821,181.0241236,42.05981776,223.0839413,36.29039747,8.431845844,44.72224332
E02000863,Sutton 024,E05000556,Beddington South,TRUE,306.104,174.5646868,0.082565241,174.6472521,57.02790125,0.026972938,57.05487419
E02000858,Sutton 019,E05000556,Beddington South,TRUE,306.104,174.5646868,0.082565241,174.6472521,57.02790125,0.026972938,57.05487419
E02006836,Sutton 025,E05000557,Belmont,TRUE,233.332,117.1959187,0.161440025,117.3573588,50.22710933,0.069188978,50.29629831
E02000689,Merton 001,E05000474,Wimbledon Park,TRUE,231.007,87.42297365,10.40375437,97.82672801,37.84429634,4.503653295,42.34794964
E02000691,Merton 003,E05000474,Wimbledon Park,TRUE,231.007,87.42297365,10.40375437,97.82672801,37.84429634,4.503653295,42.34794964
E02000973,Westminster 014,E05000631,Bayswater,TRUE,51.949,11.3412332,0.0005766,11.3418098,21.83147549,0.001109935,21.83258542
E02000746,Newham 033,E05000475,Beckton,TRUE,625.188,200.8682033,92.79417971,293.662383,32.12924805,14.8426041,46.97185215
E02000859,Sutton 020,E05000570,Wallington South,TRUE,171.798,69.52299002,0.110483445,69.63347347,40.46786926,0.064310088,40.53217934
E02000757,Redbridge 007,E05011238,Churchfields,TRUE,201.609,85.00807489,1.09327759,86.10135248,42.16482146,0.542276183,42.70709764
E02000971,Westminster 012,E05000632,Bryanston and Dorset Square,TRUE,72.318,6.196399297,0,6.196399297,8.568266956,0,8.568266956
E02000748,Newham 035,E05000475,Beckton,TRUE,625.188,200.8682033,92.79417971,293.662383,32.12924805,14.8426041,46.97185215
E02000843,Sutton 004,E05000571,Wandle Valley,TRUE,205.369,102.5693322,2.72359707,105.2929292,49.94392151,1.326196782,51.27011829
E02000759,Redbridge 009,E05011238,Churchfields,TRUE,201.609,85.00807489,1.09327759,86.10135248,42.16482146,0.542276183,42.70709764
E02000967,Westminster 008,E05000632,Bryanston and Dorset Square,TRUE,72.318,6.196399297,0,6.196399297,8.568266956,0,8.568266956
E02000732,Newham 019,E05000476,Boleyn,TRUE,91.718,25.59401313,0.00338442,25.59739755,27.90511473,0.003690028,27.90880476
E02000840,Sutton 001,E05000571,Wandle Valley,TRUE,205.369,102.5693322,2.72359707,105.2929292,49.94392151,1.326196782,51.27011829
E02006925,Redbridge 036,E05011239,Clayhall,TRUE,253.321,108.9317691,2.138675004,111.0704441,43.00147602,0.844254919,43.84573094
E02000982,Westminster 023,E05000633,Churchill,TRUE,60.923,9.08893364,8.692072402,17.78100604,14.91872304,14.26730857,29.18603162
E02000738,Newham 025,E05000476,Boleyn,TRUE,91.718,25.59401313,0.00338442,25.59739755,27.90511473,0.003690028,27.90880476
E02000847,Sutton 008,E05000572,Worcester Park,TRUE,195.703,83.19491115,1.119673501,84.31458465,42.51080011,0.572128941,43.08292906
E02000780,Redbridge 030,E05011240,Clementswood,TRUE,89.95,22.74651703,0,22.74651703,25.28795667,0,25.28795667
E02000968,Westminster 009,E05000634,Church Street,TRUE,44.269,8.576405992,0.597636259,9.174042252,19.37338994,1.350010751,20.72340069
E02000964,Westminster 005,E05000635,Harrow Road,TRUE,49.579,10.18982969,0.49092949,10.68075918,20.55271322,0.990196435,21.54290965
E02000974,Westminster 015,E05000636,Hyde Park,TRUE,95.514,14.85410394,1.584682618,16.43878656,15.5517557,1.659110307,17.21086601
E02000978,Westminster 019,E05000637,Knightsbridge and Belgravia,TRUE,359.43,215.5273111,19.72924407,235.2565552,59.96363997,5.48903655,65.45267652
E02000976,Westminster 017,E05000638,Lancaster Gate,TRUE,63.082,13.42101503,0.002296865,13.4233119,21.27550653,0.003641078,21.27914761
E02000975,Westminster 016,E05000638,Lancaster Gate,TRUE,63.082,13.42101503,0.002296865,13.4233119,21.27550653,0.003641078,21.27914761
E02000966,Westminster 007,E05000639,Little Venice,TRUE,63.733,23.67928345,1.664625571,25.34390902,37.15388174,2.611873866,39.76575561
E02000965,Westminster 006,E05000640,Maida Vale,TRUE,64.615,29.35859136,0.032586965,29.39117833,45.43618565,0.050432509,45.48661816
E02000970,Westminster 011,E05000641,Marylebone High Street,TRUE,100.107,10.94872757,0,10.94872757,10.93702496,0,10.93702496
E02000963,Westminster 004,E05000642,Queen's Park,TRUE,58.381,12.26106735,0.410117189,12.67118454,21.00181113,0.702484008,21.70429513
E02000962,Westminster 003,E05000643,Regent's Park,TRUE,225.576,133.455921,10.85520593,144.3111269,59.1622872,4.812216695,63.9745039
E02000960,Westminster 001,E05000643,Regent's Park,TRUE,225.576,133.455921,10.85520593,144.3111269,59.1622872,4.812216695,63.9745039
E02000977,Westminster 018,E05000644,St James's,TRUE,346.379,85.31523158,33.3330204,118.648252,24.63060162,9.623279818,34.25388144
E02000979,Westminster 020,E05000644,St James's,TRUE,346.379,85.31523158,33.3330204,118.648252,24.63060162,9.623279818,34.25388144
E02000983,Westminster 024,E05000645,Tachbrook,TRUE,44.328,8.721766117,8.665845249,17.38761137,19.67552363,19.54937116,39.2248948
E02000980,Westminster 021,E05000646,Vincent Square,TRUE,68.355,11.52182484,8.845224461,20.3670493,16.85586253,12.94012795,29.79599049
E02000981,Westminster 022,E05000647,Warwick,TRUE,57.354,6.391792328,0,6.391792328,11.1444578,0,11.1444578
E02000969,Westminster 010,E05000648,Westbourne,TRUE,67.646,19.91601762,2.164258263,22.08027588,29.44153035,3.199388379,32.64091873
E02000972,Westminster 013,E05000649,West End,TRUE,199.973,11.46370426,0.018208415,11.48191267,5.732626034,0.009105437,5.74173147
E02006924,Redbridge 035,E05011241,Cranbrook,TRUE,149.09,46.88366942,0.01231989,46.89598931,31.44655538,0.008263391,31.45481878
E02000743,Newham 030,E05000477,Canning Town North,TRUE,252.085,82.23523306,6.929021514,89.16425457,32.62202553,2.748684576,35.37071011
E02000756,Redbridge 006,E05011242,Fairlop,TRUE,287.069,130.0848854,0.017936571,130.1028219,45.31484952,0.006248174,45.3210977
E02000845,Sutton 006,E05000572,Worcester Park,TRUE,195.703,83.19491115,1.119673501,84.31458465,42.51080011,0.572128941,43.08292906
E02000740,Newham 027,E05000477,Canning Town North,TRUE,252.085,82.23523306,6.929021514,89.16425457,32.62202553,2.748684576,35.37071011
E02000758,Redbridge 008,E05011243,Fullwell,TRUE,276.981,130.419268,1.741589586,132.1608576,47.08599797,0.628775832,47.7147738
E02000874,Tower Hamlets 011,E05009317,Bethnal Green,TRUE,121.357,39.5492186,1.31639651,40.86561511,32.58915316,1.084730596,33.67388376
E02000747,Newham 034,E05000478,Canning Town South,TRUE,180.875,34.40937311,25.0724539,59.48182701,19.02384139,13.86175751,32.8855989
E02000760,Redbridge 010,E05011243,Fullwell,TRUE,276.981,130.419268,1.741589586,132.1608576,47.08599797,0.628775832,47.7147738
E02000873,Tower Hamlets 010,E05009317,Bethnal Green,TRUE,121.357,39.5492186,1.31639651,40.86561511,32.58915316,1.084730596,33.67388376
E02000744,Newham 031,E05000478,Canning Town South,TRUE,180.875,34.40937311,25.0724539,59.48182701,19.02384139,13.86175751,32.8855989
E02006800,Redbridge 034,E05011244,Goodmayes,TRUE,181.499,71.54933863,1.570742306,73.12008094,39.42134041,0.865427527,40.28676794
E02000870,Tower Hamlets 007,E05009317,Bethnal Green,TRUE,121.357,39.5492186,1.31639651,40.86561511,32.58915316,1.084730596,33.67388376
E02000745,Newham 032,E05000479,Custom House,TRUE,206.344,71.56807425,15.56163025,87.1297045,34.68386493,7.54159571,42.22546064
E02000752,Redbridge 002,E05011245,Hainault,TRUE,565.28,398.518953,3.300881431,401.8198344,70.49939022,0.583937417,71.08332763
E02000891,Tower Hamlets 028,E05009318,Blackwall & Cubitt Town,TRUE,188.125,22.37896254,70.57034366,92.9493062,11.89579404,37.51247504,49.40826908
E02000749,Newham 036,E05000479,Custom House,TRUE,206.344,71.56807425,15.56163025,87.1297045,34.68386493,7.54159571,42.22546064
E02000753,Redbridge 003,E05011245,Hainault,TRUE,565.28,398.518953,3.300881431,401.8198344,70.49939022,0.583937417,71.08332763
E02000867,Tower Hamlets 004,E05009319,Bow East,TRUE,186.62,72.86128209,6.076041656,78.93732374,39.04259034,3.255836275,42.29842661
E02000864,Tower Hamlets 001,E05009319,Bow East,TRUE,186.62,72.86128209,6.076041656,78.93732374,39.04259034,3.255836275,42.29842661
E02000866,Tower Hamlets 003,E05009320,Bow West,TRUE,134.33,70.66104395,5.883703734,76.54474769,52.60257869,4.380037024,56.98261571
E02000871,Tower Hamlets 008,E05009321,Bromley North,TRUE,60.658,12.7484596,0.792847396,13.54130699,21.01694681,1.307078037,22.32402485
E02000875,Tower Hamlets 012,E05009322,Bromley South,TRUE,68.791,17.08388961,1.409303904,18.49319352,24.8344836,2.048674832,26.88315843
E02006854,Tower Hamlets 033,E05009323,Canary Wharf,TRUE,164.207,16.50387965,40.91533515,57.4192148,10.05065536,24.91692507,34.96758043
E02006853,Tower Hamlets 032,E05009323,Canary Wharf,TRUE,164.207,16.50387965,40.91533515,57.4192148,10.05065536,24.91692507,34.96758043
E02000894,Tower Hamlets 031,E05009324,Island Gardens,TRUE,150.812,39.90263935,48.82045055,88.72308989,26.45853072,32.37172808,58.8302588
E02000893,Tower Hamlets 030,E05009324,Island Gardens,TRUE,150.812,39.90263935,48.82045055,88.72308989,26.45853072,32.37172808,58.8302588
E02000881,Tower Hamlets 018,E05009325,Lansbury,TRUE,131.561,31.54092444,5.818247631,37.35917208,23.97437268,4.422471425,28.39684411
E02000883,Tower Hamlets 020,E05009325,Lansbury,TRUE,131.561,31.54092444,5.818247631,37.35917208,23.97437268,4.422471425,28.39684411
E02000886,Tower Hamlets 023,E05009326,Limehouse,TRUE,49.612,8.905753552,14.13916235,23.0449159,17.95080535,28.49948066,46.45028602
E02000877,Tower Hamlets 014,E05009327,Mile End,TRUE,121.498,44.8627667,2.808452503,47.6712192,36.92469563,2.311521591,39.23621723
E02000887,Tower Hamlets 024,E05009327,Mile End,TRUE,121.498,44.8627667,2.808452503,47.6712192,36.92469563,2.311521591,39.23621723
E02000882,Tower Hamlets 019,E05009329,St Dunstan's,TRUE,67.907,19.34550273,1.29096273,20.63646546,28.48823056,1.901074602,30.38930516
E02000890,Tower Hamlets 027,E05009330,St Katharine's & Wapping,TRUE,149.089,24.25471841,50.50338309,74.7581015,16.26861701,33.87465413,50.14327114
E02000889,Tower Hamlets 026,E05009330,St Katharine's & Wapping,TRUE,149.089,24.25471841,50.50338309,74.7581015,16.26861701,33.87465413,50.14327114
E02000876,Tower Hamlets 013,E05009331,St Peter's,TRUE,108.391,29.6664266,0.94817517,30.61460177,27.36982462,0.87477297,28.24459759
E02000865,Tower Hamlets 002,E05009331,St Peter's,TRUE,108.391,29.6664266,0.94817517,30.61460177,27.36982462,0.87477297,28.24459759
E02000868,Tower Hamlets 005,E05009331,St Peter's,TRUE,108.391,29.6664266,0.94817517,30.61460177,27.36982462,0.87477297,28.24459759
E02000885,Tower Hamlets 022,E05009332,Shadwell,TRUE,64.273,13.28316606,0.00424667,13.28741273,20.66679019,0.006607238,20.67339742
E02000888,Tower Hamlets 025,E05009332,Shadwell,TRUE,64.273,13.28316606,0.00424667,13.28741273,20.66679019,0.006607238,20.67339742
E02000878,Tower Hamlets 015,E05009333,Spitalfields & Banglatown,TRUE,90.895,15.00363899,0.010514425,15.01415341,16.5065614,0.01156766,16.51812906
E02000879,Tower Hamlets 016,E05009334,Stepney Green,TRUE,64.822,21.44737877,0,21.44737877,33.08657365,0,33.08657365
E02000880,Tower Hamlets 017,E05009334,Stepney Green,TRUE,64.822,21.44737877,0,21.44737877,33.08657365,0,33.08657365
E02000872,Tower Hamlets 009,E05009335,Weavers,TRUE,67.536,18.93685489,0.0052324,18.94208729,28.03964537,0.007747572,28.04739294
E02000737,Newham 024,E05000480,East Ham Central,TRUE,103.197,30.70325518,0.00663872,30.7098939,29.75208115,0.006433055,29.7585142
E02000731,Newham 018,E05000480,East Ham Central,TRUE,103.197,30.70325518,0.00663872,30.7098939,29.75208115,0.006433055,29.7585142
E02000723,Newham 010,E05000481,East Ham North,TRUE,90.464,28.47973291,7.885E-05,28.47981176,31.4818413,8.71617E-05,31.48192846
E02000742,Newham 029,E05000482,East Ham South,TRUE,180.899,85.41938246,2.48579469,87.90517715,47.21937792,1.374134014,48.59351193
E02000714,Newham 001,E05000483,Forest Gate North,TRUE,124.768,46.53751765,0.170796472,46.70831413,37.29924152,0.136891248,37.43613276
E02000719,Newham 006,E05000483,Forest Gate North,TRUE,124.768,46.53751765,0.170796472,46.70831413,37.29924152,0.136891248,37.43613276
E02000722,Newham 009,E05000484,Forest Gate South,TRUE,119.115,36.59428699,0,36.59428699,30.72181252,0,30.72181252
E02000720,Newham 007,E05000484,Forest Gate South,TRUE,119.115,36.59428699,0,36.59428699,30.72181252,0,30.72181252
E02000727,Newham 014,E05000485,Green Street East,TRUE,74.631,15.18325412,0.002498697,15.18575282,20.34443344,0.003348068,20.34778151
E02000724,Newham 011,E05000485,Green Street East,TRUE,74.631,15.18325412,0.002498697,15.18575282,20.34443344,0.003348068,20.34778151
E02000730,Newham 017,E05000486,Green Street West,TRUE,80.281,15.83390947,0,15.83390947,19.72310942,0,19.72310942
E02000721,Newham 008,E05000486,Green Street West,TRUE,80.281,15.83390947,0,15.83390947,19.72310942,0,19.72310942
E02000715,Newham 002,E05000487,Little Ilford,TRUE,189.961,106.847415,0.477890219,107.3253052,56.24702703,0.251572806,56.49859984
E02000718,Newham 005,E05000487,Little Ilford,TRUE,189.961,106.847415,0.477890219,107.3253052,56.24702703,0.251572806,56.49859984
E02000716,Newham 003,E05000488,Manor Park,TRUE,133.487,61.20467881,0.06298278,61.26766159,45.85066621,0.047182707,45.89784892
E02000717,Newham 004,E05000488,Manor Park,TRUE,133.487,61.20467881,0.06298278,61.26766159,45.85066621,0.047182707,45.89784892
E02000734,Newham 021,E05000489,Plaistow North,TRUE,98.418,30.06679477,0.00328515,30.07007992,30.55009731,0.003337956,30.55343527
E02000735,Newham 022,E05000489,Plaistow North,TRUE,98.418,30.06679477,0.00328515,30.07007992,30.55009731,0.003337956,30.55343527
E02000783,Redbridge 033,E05011247,Loxford,TRUE,109.143,38.00763744,2.772199776,40.77983722,34.823706,2.539970293,37.36367629
E02000782,Redbridge 032,E05011247,Loxford,TRUE,109.143,38.00763744,2.772199776,40.77983722,34.823706,2.539970293,37.36367629
E02000781,Redbridge 031,E05011248,Mayfield,TRUE,186.183,79.15505058,2.510672726,81.6657233,42.51464988,1.348497299,43.86314717
E02000751,Redbridge 001,E05011249,Monkhams,TRUE,279.546,164.0454471,1.407636212,165.4530833,58.68280965,0.503543679,59.18635333
E02000773,Redbridge 023,E05011250,Newbury,TRUE,174.392,68.72182972,0.180965602,68.90279533,39.40652652,0.10376944,39.51029596
E02000770,Redbridge 020,E05011250,Newbury,TRUE,174.392,68.72182972,0.180965602,68.90279533,39.40652652,0.10376944,39.51029596
E02000774,Redbridge 024,E05011251,Seven Kings,TRUE,181.636,66.08932975,0.283260588,66.37259034,36.38558973,0.155949585,36.54153931
E02000772,Redbridge 022,E05011251,Seven Kings,TRUE,181.636,66.08932975,0.283260588,66.37259034,36.38558973,0.155949585,36.54153931
E02000776,Redbridge 026,E05011253,Valentines,TRUE,180.126,78.77423715,3.849768032,82.62400518,43.73285208,2.137263933,45.87011602
E02000779,Redbridge 029,E05011253,Valentines,TRUE,180.126,78.77423715,3.849768032,82.62400518,43.73285208,2.137263933,45.87011602
E02000768,Redbridge 018,E05011254,Wanstead Park,TRUE,474.224,360.8237893,25.99821079,386.8220001,76.08720548,5.482263823,81.5694693
E02000777,Redbridge 027,E05011254,Wanstead Park,TRUE,474.224,360.8237893,25.99821079,386.8220001,76.08720548,5.482263823,81.5694693
E02000764,Redbridge 014,E05011255,Wanstead Village,TRUE,230.213,116.8279511,3.638750102,120.4667012,50.74776452,1.580601487,52.32836601
E02000784,Richmond upon Thames 001,E05000516,Barnes,TRUE,300.994,133.1500768,61.70603093,194.8561078,44.23678772,20.50075115,64.73753887
E02000788,Richmond upon Thames 005,E05000517,East Sheen,TRUE,583.319,474.2386966,6.724689433,480.9633861,81.30005994,1.15283223,82.45289217
E02000802,Richmond upon Thames 019,E05000518,Fulwell and Hampton Hill,TRUE,191.772,94.68036401,2.729463728,97.40982773,49.37131803,1.423285843,50.79460387
E02000801,Richmond upon Thames 018,E05000518,Fulwell and Hampton Hill,TRUE,191.772,94.68036401,2.729463728,97.40982773,49.37131803,1.423285843,50.79460387
E02000795,Richmond upon Thames 012,E05000519,"Ham, Petersham and Richmond Riverside",TRUE,943.267,784.1620119,33.36062188,817.5226338,83.13256076,3.536710378,86.66927114
E02000800,Richmond upon Thames 017,E05000519,"Ham, Petersham and Richmond Riverside",TRUE,943.267,784.1620119,33.36062188,817.5226338,83.13256076,3.536710378,86.66927114
E02000806,Richmond upon Thames 023,E05000520,Hampton,TRUE,687.724,463.8623858,76.49274374,540.3551296,67.4489164,11.12259333,78.57150973
E02000803,Richmond upon Thames 020,E05000521,Hampton North,TRUE,194.98,94.38986359,2.428619816,96.81848341,48.41002338,1.24557381,49.65559719
E02000805,Richmond upon Thames 022,E05000522,Hampton Wick,TRUE,274.552,148.3139121,18.54557093,166.8594831,54.02033572,6.754848237,60.77518396
E02000796,Richmond upon Thames 013,E05000523,Heathfield,TRUE,191.058,89.26924814,2.950538823,92.21978696,46.72363792,1.54431577,48.26795369
