MSOA11CD,MSOA11NM,LAD11CD,LAD11NM,RGN11CD,RGN11NM,USUALRES,HHOLDRES,COMESTRES,POPDEN,HHOLDS,AVHHOLDSZ,x,y,HousingPrice,CC_w,BC_w
E02000936,Wandsworth 014,E09000032,Wandsworth,E12000007,London,8330,8252,78,92.4,4057,2,524049.379,174493.527,601661.25,5.422477876,57988079.6
E02000937,Wandsworth 015,E09000032,Wandsworth,E12000007,London,7724,7711,13,62.6,3130,2.5,527350.254,174220.357,1216404.5,5.747676768,43625174.09
E02000938,Wandsworth 016,E09000032,Wandsworth,E12000007,London,9546,9271,275,54.2,4032,2.3,522902.894,174116.756,761035,5.163641026,13651901.46
E02000939,Wandsworth 017,E09000032,Wandsworth,E12000007,London,7968,7760,208,109.4,2915,2.7,528144.741,174252.59,1373092.25,5.806046512,42390000.33
E02000940,Wandsworth 018,E09000032,Wandsworth,E12000007,London,7835,7814,21,111.8,3494,2.2,525609.635,174183.369,484594.75,5.536701031,25840201.73
E02000941,Wandsworth 019,E09000032,Wandsworth,E12000007,London,9941,9841,100,93.7,4125,2.4,526378.464,174162.41,856646.25,5.593275862,50040089.57
E02000942,Wandsworth 020,E09000032,Wandsworth,E12000007,London,9665,9633,32,95.6,3794,2.5,524781.267,173898.626,855075.25,5.424036697,61137544.45
E02000943,Wandsworth 021,E09000032,Wandsworth,E12000007,London,8402,8388,14,119.1,3708,2.3,528435.833,173769.792,779176.25,5.755959596,55508579.47
E02000944,Wandsworth 022,E09000032,Wandsworth,E12000007,London,7206,6923,283,123,2856,2.4,524094.784,173680.894,435546.75,5.280810811,16016638.1
E02000945,Wandsworth 023,E09000032,Wandsworth,E12000007,London,7620,7044,576,34.5,2764,2.5,522542.147,172939.342,453636.75,5.00031746,28269470.28
E02000946,Wandsworth 024,E09000032,Wandsworth,E12000007,London,8795,7621,1174,82.5,3172,2.4,526455.204,173291.804,656434.25,5.494056604,38304547.44
E02000947,Wandsworth 025,E09000032,Wandsworth,E12000007,London,8675,8675,0,104.2,3820,2.3,525315.678,173289.218,716080.25,#N/A,#N/A
E02000948,Wandsworth 026,E09000032,Wandsworth,E12000007,London,9877,9818,59,74.4,4493,2.2,529060.498,172610.93,671275.5,5.595057471,45170020.4
E02000949,Wandsworth 027,E09000032,Wandsworth,E12000007,London,9805,9525,280,70.1,4072,2.3,527457.228,172936.633,860338.75,5.566470588,52477219.68
E02000950,Wandsworth 028,E09000032,Wandsworth,E12000007,London,7578,7541,37,88.2,3233,2.3,524165.462,172882.855,591849,5.186119403,8962193.336
E02000951,Wandsworth 029,E09000032,Wandsworth,E12000007,London,6650,6522,128,135.3,2946,2.2,528085.884,172617.668,720916,5.606101695,112367458.1
E02000952,Wandsworth 030,E09000032,Wandsworth,E12000007,London,6257,6205,52,112,2644,2.3,528533.814,172414.385,850920.5,5.575,107028845.4
E02000953,Wandsworth 031,E09000032,Wandsworth,E12000007,London,7084,6758,326,102.9,3113,2.2,526318.848,172314.963,668846.75,5.366842105,43665307.98
E02000954,Wandsworth 032,E09000032,Wandsworth,E12000007,London,6429,6426,3,142.8,2299,2.8,527871.898,171979.283,709372.5,5.480350877,62560510.61
E02000955,Wandsworth 033,E09000032,Wandsworth,E12000007,London,6714,6712,2,119.7,2527,2.7,527530.111,171796.159,585508.75,5.406363636,62445204.84
E02000956,Wandsworth 034,E09000032,Wandsworth,E12000007,London,7705,7664,41,89.9,3066,2.5,526821.949,171480.027,510107.5,5.204054054,20631110.93
E02000957,Wandsworth 035,E09000032,Wandsworth,E12000007,London,10589,10496,93,142.4,4238,2.5,527726.809,171092.795,551912.25,5.315044248,55510961.57
E02000958,Wandsworth 036,E09000032,Wandsworth,E12000007,London,8271,8065,206,92.8,2973,2.7,528788.92,171218.931,674222.5,5.329263158,16730239.05
E02000959,Wandsworth 037,E09000032,Wandsworth,E12000007,London,7233,7151,82,138.5,2980,2.4,529259.05,170993.279,466605.25,5.3325,103795487.8
E02000960,Westminster 001,E09000033,Westminster,E12000007,London,6620,6499,121,71.8,3055,2.1,527372.342,183386.528,1613727.5,5.896338028,17654746.97
E02000961,Westminster 002,E09000033,Westminster,E12000007,London,9442,9380,62,116.2,4064,2.3,526065.029,183245.574,1829249.5,5.837702703,24299382.07
E02000962,Westminster 003,E09000033,Westminster,E12000007,London,8624,8614,10,124.3,4424,1.9,526798.838,182761.628,1411709.25,5.970361446,54931482.4
E02000963,Westminster 004,E09000033,Westminster,E12000007,London,10363,10303,60,212.9,4141,2.5,524307.723,182648.274,660288,5.701842105,41754754.76
E02000964,Westminster 005,E09000033,Westminster,E12000007,London,12549,12458,91,246.7,5638,2.2,524873.304,182525.28,587120.25,5.76,39070164.07
E02000965,Westminster 006,E09000033,Westminster,E12000007,London,8627,8604,23,175.6,3981,2.2,525551.161,182464.279,832047,5.844615385,27295036.44
E02000966,Westminster 007,E09000033,Westminster,E12000007,London,9708,9661,47,173.3,4714,2,526150.113,182251.97,1517533.25,5.930989011,14563185.38
E02000967,Westminster 008,E09000033,Westminster,E12000007,London,7289,7093,196,51.5,3653,1.9,527883.157,182546.456,1750436.5,6.120222222,41792506.49
E02000968,Westminster 009,E09000033,Westminster,E12000007,London,14358,14199,159,235.9,5713,2.5,526963.944,182062.901,644380.25,6.039365079,65806843.64
E02000969,Westminster 010,E09000033,Westminster,E12000007,London,9329,9060,269,171.8,3719,2.4,525455.972,181816.791,728558,5.882337662,107864488.5
E02000970,Westminster 011,E09000033,Westminster,E12000007,London,8983,8916,67,82.9,4874,1.8,528366.143,181393.659,3128998.75,6.183363871,56931078.95
E02000971,Westminster 012,E09000033,Westminster,E12000007,London,8408,8191,217,155.5,4354,1.9,527625.532,181524.75,1280298,6.206993464,149020212.8
E02000972,Westminster 013,E09000033,Westminster,E12000007,London,8333,7617,716,64.5,4503,1.7,529180.603,181227.811,2228954.5,6.289713376,71827289.03
E02000973,Westminster 014,E09000033,Westminster,E12000007,London,10090,10031,59,186,5312,1.9,525452.966,181365.857,1376047.25,5.928617021,13670198.67
E02000974,Westminster 015,E09000033,Westminster,E12000007,London,8794,8448,346,127.6,4380,1.9,527027.21,181253.57,1514079.5,6.148032787,71731124.91
E02000975,Westminster 016,E09000033,Westminster,E12000007,London,8757,8391,366,180.8,4621,1.8,526394.606,181127.669,1516021.75,6.056168224,52880367.57
E02000976,Westminster 017,E09000033,Westminster,E12000007,London,9946,9766,180,215.4,5041,1.9,525856.225,180960.184,1115374.5,5.985979381,59116438.03
E02000977,Westminster 018,E09000033,Westminster,E12000007,London,7490,6719,771,29.8,3895,1.7,529630.669,180417.984,2345793.5,6.298445946,62102656.33
E02000978,Westminster 019,E09000033,Westminster,E12000007,London,9270,7862,1408,25.8,3882,2,527332.931,179978.297,4348686.5,6.212147887,111051420.5
E02000979,Westminster 020,E09000033,Westminster,E12000007,London,8081,7317,764,58.1,3892,1.9,529590.987,179421.288,1548152.75,6.38206422,97335726.04
E02000980,Westminster 021,E09000033,Westminster,E12000007,London,8684,8626,58,193.7,4498,1.9,529852.579,178671.753,1719413.5,6.360238095,85006922.96
E02000981,Westminster 022,E09000033,Westminster,E12000007,London,8991,8866,125,247.2,4853,1.8,529122.791,178488.19,1041675.25,6.283505155,35162129.86
E02000982,Westminster 023,E09000033,Westminster,E12000007,London,8226,8198,28,126,4143,2,528658.357,178493.243,1221842.75,6.252761905,53890947.25
E02000983,Westminster 024,E09000033,Westminster,E12000007,London,8434,8389,45,223.4,4422,1.9,529507.328,178129.811,924765,6.287540984,35213077.43
E02006782,Bromley 040,E09000006,Bromley,E12000007,London,7648,7565,83,29.4,3091,2.4,540860.7,170949.706,523531.75,4.617462687,30985793.77
E02006783,Lewisham 037,E09000023,Lewisham,E12000007,London,7208,7208,0,76.8,2893,2.5,539891.04,171785.466,333822.75,4.76,10544047.64
E02006784,Lewisham 038,E09000023,Lewisham,E12000007,London,7359,7358,1,51,3168,2.3,538860.536,171123.519,338718.5,4.740703125,20295189.91
E02006785,Bexley 029,E09000004,Bexley,E12000007,London,6384,6384,0,46.9,2567,2.5,545903.931,176630.774,353214.25,4.275833333,31181556.03
E02006786,Greenwich 033,E09000011,Greenwich,E12000007,London,6894,6894,0,55.4,2599,2.7,546040.762,177716.69,341848.75,4.233516484,38187340.67
E02006787,Bromley 041,E09000006,Bromley,E12000007,London,7594,7575,19,50.4,3034,2.5,536417.485,168510.601,530059.75,4.660583333,34686716.75
E02006788,Croydon 045,E09000008,Croydon,E12000007,London,7520,7520,0,54,2903,2.6,535195.794,167886.802,378686,4.562277228,10706522.66
E02006789,Bromley 042,E09000006,Bromley,E12000007,London,6428,6415,13,2.9,2662,2.4,542781.14,160023.522,494631.5,3.23248366,3924041.118
E02006791,Ealing 040,E09000009,Ealing,E12000007,London,6711,6711,0,97.9,3068,2.2,520491.527,179151.176,755549.5,5.222692308,4733692.558
E02006792,Hounslow 029,E09000018,Hounslow,E12000007,London,8393,8335,58,57.9,4035,2.1,520000.054,178611.131,932283.75,5.194817073,110155037
E02006793,Enfield 037,E09000010,Enfield,E12000007,London,8908,8825,83,89.9,3356,2.6,533309.139,192110.693,301620.75,4.747045455,13110337.86
E02006794,Haringey 037,E09000014,Haringey,E12000007,London,7306,7277,29,105.4,2911,2.5,533814.558,191241.711,311726,4.91302521,42018721.25
E02006795,Harrow 032,E09000015,Harrow,E12000007,London,8124,8108,16,84.1,2639,3.1,512621.281,187029.916,432127.75,3.783333333,5131229.067
E02006796,Hillingdon 033,E09000017,Hillingdon,E12000007,London,8438,8404,34,19.6,3321,2.5,511141.931,185045.818,408295.75,3.725105485,19098966.99
E02006798,Lewisham 039,E09000023,Lewisham,E12000007,London,7548,7375,173,91.9,3210,2.3,536776.681,177336.517,378783.25,5.765592417,53749644.29
E02006799,Barking and Dagenham 023,E09000002,Barking and Dagenham,E12000007,London,9756,9695,61,83.8,3624,2.7,547548.117,186808.712,300883,3.901568627,40696136.88
E02006800,Redbridge 034,E09000026,Redbridge,E12000007,London,13069,13014,55,79.4,4170,3.1,546403.513,186861.539,349463.25,4.052331288,74208391.42
E02006801,Lambeth 036,E09000022,Lambeth,E12000007,London,8081,7557,524,70.8,3840,2,531004.438,179734.088,765549.75,6.446781609,196484034.6
E02006802,Southwark 034,E09000028,Southwark,E12000007,London,7689,6391,1298,111.5,2867,2.2,531662.367,179381.973,696400,6.428630137,128476375.3
E02006836,Sutton 025,E09000029,Sutton,E12000007,London,8270,8062,208,24.8,3195,2.5,524693.353,161932.716,660368.75,3.83247191,1950496.618
E02006853,Tower Hamlets 032,E09000030,Tower Hamlets,E12000007,London,7064,7063,1,141.4,3320,2.1,537408.97,179371.448,506888.25,5.378214286,3454626.5
E02006854,Tower Hamlets 033,E09000030,Tower Hamlets,E12000007,London,5883,5883,0,64.4,2991,2,537419.614,180220.297,582976.5,5.658557692,11397455.99
E02006882,Harrow 033,E09000015,Harrow,E12000007,London,14174,14103,71,66.6,4342,3.2,516913.706,189319.096,536027,4.206810345,40690637.08
E02006918,Hackney 028,E09000012,Hackney,E12000007,London,7611,7611,0,146.7,3113,2.4,535154.116,186787.789,402157.25,5.483714286,46672913.03
E02006921,Hackney 029,E09000012,Hackney,E12000007,London,7744,7739,5,171,2909,2.7,534581.892,187044.312,490850.5,5.5242,81389695.62
E02006924,Redbridge 035,E09000026,Redbridge,E12000007,London,12780,12623,157,53.1,4020,3.1,542803.309,187767.638,426348,4.397986577,33374456.85
E02006925,Redbridge 036,E09000026,Redbridge,E12000007,London,13241,13241,0,53.1,4102,3.2,542273.781,189351.093,509382,4.378104575,39382628.22
E02006927,Greenwich 034,E09000011,Greenwich,E12000007,London,8315,8241,74,33,3338,2.5,540690.487,175178.489,517370.75,5.041354582,38180766.9
E02006928,Greenwich 035,E09000011,Greenwich,E12000007,London,7341,6410,931,136,2977,2.2,537700.197,177616.263,486411.5,5.667218045,37410663.57
E02006929,Greenwich 036,E09000011,Greenwich,E12000007,London,7490,7489,1,29.4,3333,2.2,539747.826,179078.898,536220.5,5.331365314,89961646.87
E02006930,Greenwich 037,E09000011,Greenwich,E12000007,London,6561,6557,4,75.6,2876,2.3,539775.395,178277.541,559138.75,5.417849462,116584736.7
E02006931,Greenwich 038,E09000011,Greenwich,E12000007,London,9186,8973,213,46.1,4113,2.2,538621.281,177152.207,649898.75,5.605253456,97747957.49
